Title,Price,Area,Rooms,Address,Owner Type,Owner Name,URL,Class
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,82000 $,77 m²,3.0,კ. კასტელის ქ. ,physical,ნნნ,https://www.myhome.ge/pr/20317862/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 4 ოთახიანი ბინა მუხიანში,136000 $,110 m²,4.0,ა. გობრონიძის ქ. 2,physical,Ni,https://www.myhome.ge/pr/20601933/iyideba-4-otaxiani-bina-muxianshi/,VIP
იყიდება 3 ოთახიანი ბინა ვარკეთილში,85000 $,62.5 m²,3.0,მ. გახოკიძის ქ. ,physical,ნნნ,https://www.myhome.ge/pr/20646788/iyideba-3-otaxiani-bina-varketilshi/,VIP
იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,95000 $,73 m²,2.0,პ. დათუაშვილის ქ. 3,physical,თაკო,https://www.myhome.ge/pr/20342509/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 2 ოთახიანი ბინა დიდუბეში,137000 $,63 m²,2.0,წერეთლის გამზ. 45,physical,ოთო,https://www.myhome.ge/pr/20485359/iyideba-2-otaxiani-bina-didubeshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,110000 $,48.2 m²,2.0,გამრეკელი ირაკლის ქ. ,physical,ნათია,https://www.myhome.ge/pr/20430826/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,64410 $,57 m²,2.0,ასმათის ქ. 23,physical,დარეკეთ,https://www.myhome.ge/pr/20372987/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,160000 $,64.8 m²,2.0,შარტავას ქ. 42,physical,ლაშა,https://www.myhome.ge/pr/20647287/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიღომი 1-9-ში,51500 $,47.4 m²,2.0,ბობ უოლშის ქუჩა 40,physical,ლალი,https://www.myhome.ge/pr/20127252/iyideba-2-otaxiani-bina-dighomi-1-9-shi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,78000 $,54 m²,2.0,ა. პოლიტკოვსკაიას ქუჩა (ჯიქია) 46,physical,Oto,https://www.myhome.ge/pr/20543046/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,68500 $,50 m²,2.0,ნუცუბიძის პლ. - V მ/რ ,physical,ნინო,https://www.myhome.ge/pr/20225554/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,VIP
იყიდება 1 ოთახიანი ბინა გლდანში,38000 $,27.41 m²,1.0,ქერჩის ქ. 6,physical,ავთო,https://www.myhome.ge/pr/20126435/iyideba-1-otaxiani-bina-gldanshi/,VIP
იყიდება 2 ოთახიანი ბინა ლისზე,79000 $,40.1 m²,2.0,ა. ვარაზის ქ. 105,physical,ზურა,https://www.myhome.ge/pr/20581212/iyideba-2-otaxiani-bina-lisze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,96000 $,63 m²,2.0,ცინცაძე ს. ქ. 26,physical,სალომე,https://www.myhome.ge/pr/18506328/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდუბეში,79000 $,59 m²,2.0,ბათუმის ქუჩა 00,physical,გოგა,https://www.myhome.ge/pr/20647226/iyideba-2-otaxiani-bina-didubeshi/,VIP
იყიდება 3 ოთახიანი ბინა ნაძალადევში,71000 $,53 m²,3.0,ჭყონდიდელის ქუჩა 36,physical,სალომე,https://www.myhome.ge/pr/20493114/iyideba-3-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,94000 $,51 m²,2.0,ქავთარაძის ქ. 14,physical,ია,https://www.myhome.ge/pr/20519768/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,138500 $,75 m²,2.0,გიორგი დანელიას ქუჩა 37,physical,ნინო,https://www.myhome.ge/pr/20570061/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა მოსკოვის გამზირზე,76500 $,48 m²,2.0,მოსკოვის გამზირი 13,agent,მარიამი,https://www.myhome.ge/pr/20518934/iyideba-2-otaxiani-bina-moskovis-gamzirze/,VIP
იყიდება 3 ოთახიანი ბინა ვარკეთილში,1 $,115 m²,3.0,ვარკეთილის მასივი III - IV კვარტ. 10,physical,khatia,https://www.myhome.ge/pr/20646723/iyideba-3-otaxiani-bina-varketilshi/,VIP
იყიდება 2 ოთახიანი ბინა ლისზე,118000 $,50 m²,2.0,ლეო კვაჭაძის ქუჩა 19,physical,სერგი,https://www.myhome.ge/pr/20520187/iyideba-2-otaxiani-bina-lisze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,66000 $,52.8 m²,2.0,აღმაშენებლის ხეივანი 51,physical,მარიამი,https://www.myhome.ge/pr/20499638/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა გლდანში,89000 $,67 m²,2.0,გლდანი - IV მ/რ ,physical,თამარი,https://www.myhome.ge/pr/18942997/iyideba-2-otaxiani-bina-gldanshi/,VIP
იყიდება 2 ოთახიანი ბინა გლდანში,52000 $,47 m²,2.0,ხერგიანი მიხეილის ქუჩა(თიანეთის გზატკეცილი.) 1,physical,ვახო ბაბუნაშვილი,https://www.myhome.ge/pr/20613222/iyideba-2-otaxiani-bina-gldanshi/,VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,93440 $,58.4 m²,2.0,ჭყონდიდელის ქუჩა 23,physical,დავითი,https://www.myhome.ge/pr/20589308/iyideba-2-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 4 ოთახიანი ბინა საბურთალოზე,200000 $,95 m²,4.0,გაგარინის ქ. 6,physical,ქეთი,https://www.myhome.ge/pr/20472178/iyideba-4-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა ვაშლიჯვარში,111000 $,80 m²,3.0,ვალენტინ თოფურიძის ქუჩა 4,physical,მამუკა,https://www.myhome.ge/pr/20246296/iyideba-3-otaxiani-bina-vashlijvarshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,73008 $,81.12 m²,3.0,დემეტრე თავდადებულის ქუჩა 38ბ,physical,ლალი,https://www.myhome.ge/pr/17414161/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 4 ოთახიანი ბინა ისანში,205200 $,108 m²,4.0,ლეხ კაჩინსკის ქ. 1,physical,Home,https://www.myhome.ge/pr/20644054/iyideba-4-otaxiani-bina-isanshi/,VIP
იყიდება 3 ოთახიანი ბინა ჩუღურეთში,285000 $,100 m²,3.0,დ. უზნაძის ქ. ,physical,ბექა,https://www.myhome.ge/pr/19244402/iyideba-3-otaxiani-bina-chughuretshi/,VIP
იყიდება 3 ოთახიანი ბინა მოსკოვის გამზირზე,93000 $,59 m²,3.0,მოსკოვის გამზირი 13,physical,მესაკუთრე,https://www.myhome.ge/pr/20245769/iyideba-3-otaxiani-bina-moskovis-gamzirze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,133000 $,90 m²,3.0,უნივერსიტეტის ქ. 5,physical,რობერტი,https://www.myhome.ge/pr/20369927/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,59000 $,47 m²,2.0,ასმათის ქ. 15,physical,ნ,https://www.myhome.ge/pr/20403285/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 1 ოთახიანი ბინა მოსკოვის გამზირზე,75000 $,40 m²,1.0,მოსკოვის გამზირი ,physical,ნიკოლოზ,https://www.myhome.ge/pr/20643877/iyideba-1-otaxiani-bina-moskovis-gamzirze/,VIP
იყიდება 3 ოთახიანი ბინა გლდანში,83000 $,74 m²,3.0,ხიზანიშვილის ქუჩა ,physical,პავლე,https://www.myhome.ge/pr/20478060/iyideba-3-otaxiani-bina-gldanshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,95000 $,74 m²,3.0,ფარნავაზ მეფის გამზ. 12,physical,იაკო,https://www.myhome.ge/pr/20236090/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 1 ოთახიანი ბინა ლისზე,66430 $,51.1 m²,1.0,ლისის ტბა ,physical,ნიკა,https://www.myhome.ge/pr/17139865/iyideba-1-otaxiani-bina-lisze/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,86500 $,70 m²,3.0,დიდი დიღომი - III მ/რ 4,physical,ნანა,https://www.myhome.ge/pr/20460767/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,126000 $,70 m²,2.0,University,agent,Mahi,https://www.myhome.ge/pr/20436089/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 5 ოთახიანი ბინა ჩუღურეთში,145000 $,105 m²,5.0,წინამძღვრიშვილის ქუჩა 45,physical,გიორგი,https://www.myhome.ge/pr/20573805/iyideba-5-otaxiani-bina-chughuretshi/,VIP
იყიდება 4 ოთახიანი ბინა სოლოლაკში,269000 $,95 m²,4.0,ფურცელაძის,physical,თათია,https://www.myhome.ge/pr/20171942/iyideba-4-otaxiani-bina-sololakshi/,VIP
იყიდება 2 ოთახიანი ბინა ვარკეთილში,65000 $,52 m²,2.0,კალოუბნის ქ. 30,physical,Shorena,https://www.myhome.ge/pr/20640307/iyideba-2-otaxiani-bina-varketilshi/,VIP
იყიდება 3 ოთახიანი ბინა სან. ზონაში,90000 $,106 m²,3.0,ჩარგლის ქ. 37,physical,შაკო,https://www.myhome.ge/pr/20640188/iyideba-3-otaxiani-bina-san-zonashi/,VIP
იყიდება 2 ოთახიანი ბინა დიღმის მასივში,76500 $,51.4 m²,2.0,ონიანი ე. ქ. ,physical,ანი,https://www.myhome.ge/pr/20422624/iyideba-2-otaxiani-bina-dighmis-masivshi/,VIP
იყიდება 4 ოთახიანი ბინა მთაწმინდაზე,300000 $,99 m²,4.0,ბესიკის ქ. 4,physical,სალომე,https://www.myhome.ge/pr/20642743/iyideba-4-otaxiani-bina-mtawmindaze/,VIP
იყიდება 2 ოთახიანი ბინა საბურთალოზე,55000 $,40 m²,2.0,ვაჟა-ფშაველა - VI კვარტალი ,physical,ეკა,https://www.myhome.ge/pr/20555862/iyideba-2-otaxiani-bina-saburtaloze/,VIP
იყიდება 3 ოთახიანი ბინა საბურთალოზე,180000 $,114 m²,3.0,ცინცაძე ს. ქ. 26,physical,გიორგი,https://www.myhome.ge/pr/19130628/iyideba-3-otaxiani-bina-saburtaloze/,VIP
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,61000 $,51.5 m²,2.0,დემეტრე თავდადებულის ქუჩა 38ა,physical,სოსო,https://www.myhome.ge/pr/20637274/iyideba-2-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,140000 $,62 m²,2.0,ნავთლუღის ქ. 10,physical,დიანა,https://www.myhome.ge/pr/20468441/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 2 ოთახიანი ბინა ნაძალადევში,95000 $,55 m²,2.0,ჭყონდიდელის ქუჩა 1,physical,ნატა,https://www.myhome.ge/pr/20573966/iyideba-2-otaxiani-bina-nadzaladevshi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,65000 $,48.3 m²,2.0,შ. ნადირაშვილის ქ. 38,physical,ღვთისავარ,https://www.myhome.ge/pr/20636816/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 2 ოთახიანი ბინა ისანში,83000 $,54 m²,2.0,ლერწმის ქ. 2,physical,გეგე,https://www.myhome.ge/pr/20637007/iyideba-2-otaxiani-bina-isanshi/,VIP
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,110000 $,75 m²,3.0,ბ. უოლშის ქ. ,physical,A,https://www.myhome.ge/pr/17941438/iyideba-3-otaxiani-bina-did-dighomshi/,VIP
იყიდება 2 ოთახიანი ბინა დიდუბეში,89000 $,47 m²,2.0,მირცხულავას ქუჩა 9,physical,სანდრო,https://www.myhome.ge/pr/20480932/iyideba-2-otaxiani-bina-didubeshi/,VIP
